-0.6100000000000001,97.2055888223553
-0.51,96.20758483033931
-0.41000000000000003,95.80838323353294
-0.31000000000000005,95.13657561625583
-0.26,95.20319786808794
-0.21000000000000005,96.33577614923385
-0.19000000000000003,94.27048634243837
-0.16,93.7062937062937
-0.14500000000000002,93.50649350649351
-0.125,90.41916167664671
-0.10999999999999999,87.22554890219561
-0.06,80.43912175648703
-0.010000000000000009,49.50099800399202
0.0041999999999999815,0.1996007984031936
0.01999999999999999,76.24750499001996
0.03,91.34487350199734
0.04000000000000001,96.271637816245
0.09,100.
0.1,100.
0.15,96.271637816245
0.16,91.34487350199734
0.17,76.24750499001996
0.18580000000000002,0.1996007984031936
0.2,49.50099800399202
0.25,80.43912175648703
0.3,87.22554890219561
0.315,90.41916167664671
0.335,93.50649350649351
0.35,93.7062937062937
0.38,94.27048634243837
0.4,96.33577614923385
0.45,95.20319786808794
0.5,95.13657561625583
0.6,95.80838323353294
0.7,96.20758483033931
0.8,97.2055888223553
