-1.	-1.	13.9873138071061884	-0.97437419245604906	0.029603893395433449	-0.0118673268768735955
-1.	-0.949999999999999956	14.1064882635383295	-0.972925851707833855	0.0312354491289850225	-0.0115820245155399907
-1.	-0.899999999999999911	14.2416760181365394	-0.971402346907712988	0.0328818937583117837	-0.0112005349551404024
-1.	-0.849999999999999867	14.3950263074658835	-0.969779758220975729	0.0346837087280413153	-0.010652685782708617
-1.	-0.799999999999999822	14.5688613481907616	-0.96807645898277761	0.036483072142394192	-0.0100359276617186209
-1.	-0.749999999999999778	14.765667757010764	-0.966285560306186397	0.0385977757162299026	-0.00921882305825720561
-1.	-0.699999999999999734	14.9880061462490541	-0.964421741207781347	0.0408175354519049322	-0.00818349584670985224
-1.	-0.649999999999999689	15.2384112200038952	-0.962485646331300737	0.043403884101214249	-0.0069553674966871034
-1.	-0.599999999999999645	15.5192290663861296	-0.960502171370702928	0.0460820757362470287	-0.00544953652492024404
-1.	-0.5499999999999996	15.8323886397461031	-0.95848897045979875	0.0489764258093070559	-0.00364523101056018475
-1.	-0.499999999999999556	16.1791064770556474	-0.956472746603726498	0.0520637523443237757	-0.00151738929212180077
-1.	-0.449999999999999512	16.5595229387161282	-0.954483841098358266	0.0553170714737399663	0.000956321883972712839
-1.	-0.399999999999999467	16.972290393453008	-0.952554457946150568	0.0588286273649201649	0.00376502361771490629
-1.	-0.349999999999999423	17.4141512201913393	-0.950729541590264016	0.0625020441053176501	0.00692504773982958836
-1.	-0.299999999999999378	17.8795629521512183	-0.949072374258163709	0.0657034640727957864	0.010480933503082086
-1.	-0.249999999999999334	18.360493914612821	-0.947576048905810153	0.0692716878961341653	0.0142568884041595657
-1.	-0.19999999999999929	18.8464009828915131	-0.946285200765878187	0.0727352548793115811	0.0182202516476578508
-1.	-0.149999999999999245	19.3245357859018441	-0.945250911523883519	0.075943872739715812	0.0222698183349782954
-1.	-0.0999999999999992006	19.7805793028031083	-0.944429081030257245	0.0789452965708639654	0.0262438942311597478
-1.	-0.0499999999999991562	20.1995016242828065	-0.943823173239940472	0.0816122365872725408	0.0299923582692149838
-1.	8.88178419700125232e-16	20.5665941747786647	-0.943405664664989874	0.0838778549262977763	0.0333512151640732377
-1.	0.0500000000000009326	20.8684733843831509	-0.943139770462061877	0.0856917883857547247	0.0361637322751589899
-1.	0.100000000000000977	21.0939315177814635	-0.942985965690458117	0.0870168707077313697	0.0382932193461685
-1.	0.150000000000001021	21.2345537545726408	-0.942909147944236636	0.0878306222776889384	0.0396337562984472244
-1.	0.200000000000001066	21.2850973529656713	-0.942884976228148153	0.0881204075320249636	0.0401178976632902418
-1.	0.25000000000000111	21.2436813645627822	-0.942904231934248327	0.0878828900315114653	0.0397211218816820796
