-0.21000000000000005,99.8003992015968
-0.16,100.
-0.10999999999999999,98.20359281437126
-0.08000000000000002,98.40319361277444
-0.06,94.4074567243675
-0.04300000000000001,90.6187624750499
-0.03,87.02594810379242
-0.010000000000000009,72.0558882235529
0.01999999999999999,23.50597609561753
0.032,0.7984031936127745
0.04000000000000001,13.373253493013973
0.07,72.90836653386454
0.09,75.44910179640719
0.1,75.44910179640719
0.12,72.90836653386454
0.15,13.373253493013973
0.158,0.7984031936127745
0.17,23.50597609561753
0.2,72.0558882235529
0.22,87.02594810379242
0.233,90.6187624750499
0.25,94.4074567243675
0.27,98.40319361277444
0.3,98.20359281437126
0.35,100.
0.4,99.8003992015968
