7.	0.25	2
7.	0.75	9
7.	1.25	6
7.	1.75	6
7.	2.25	1
7.	2.75	8
7.	3.25	3
7.	3.75	4
7.	4.25	2
7.	4.75	2
7.	5.25	7
7.	5.75	5
9.	0.25	20
9.	0.75	15
9.	1.25	9
9.	1.75	10
9.	2.25	2
9.	2.75	7
9.	3.25	6
9.	3.75	5
9.	4.25	12
9.	4.75	6
9.	5.25	9
9.	5.75	3
11.	0.25	12
11.	0.75	20
11.	1.25	7
11.	1.75	9
11.	2.25	16
11.	2.75	14
11.	3.25	14
11.	3.75	12
11.	4.25	14
11.	4.75	3
11.	5.25	14
11.	5.75	5
13.	0.25	18
13.	0.75	16
13.	1.25	13
13.	1.75	7
13.	2.25	12
13.	2.75	10
13.	3.25	6
13.	3.75	2
13.	4.25	9
13.	4.75	4
13.	5.25	7
13.	5.75	5
15.	0.25	8
15.	0.75	4
15.	1.25	6
15.	1.75	3
15.	2.25	12
15.	2.75	6
15.	3.25	9
15.	3.75	7
15.	4.25	9
15.	4.75	3
15.	5.25	6
15.	5.75	4
17.	0.25	5
17.	0.75	8
17.	1.25	4
17.	1.75	6
17.	2.25	6
17.	2.75	6
17.	3.25	4
17.	3.75	7
17.	4.25	2
17.	4.75	3
17.	5.25	6
17.	5.75	1
19.	0.25	8
19.	0.75	5
19.	1.25	6
19.	1.75	3
19.	2.25	4
19.	2.75	3
19.	3.25	4
19.	3.75	2
19.	4.25	4
19.	4.75	7
19.	5.25	5
19.	5.75	3
21.	0.25	13
21.	0.75	0
21.	1.25	2
21.	1.75	3
21.	2.25	3
21.	2.75	3
21.	3.25	4
21.	3.75	3
21.	4.25	3
21.	4.75	4
21.	5.25	4
21.	5.75	3
23.	0.25	4
23.	0.75	4
23.	1.25	7
23.	1.75	1
23.	2.25	6
23.	2.75	5
23.	3.25	4
23.	3.75	3
23.	4.25	3
23.	4.75	3
23.	5.25	1
23.	5.75	3
25.	0.25	3
25.	0.75	4
25.	1.25	3
25.	1.75	5
25.	2.25	4
25.	2.75	6
25.	3.25	4
25.	3.75	3
25.	4.25	2
25.	4.75	2
25.	5.25	4
25.	5.75	3
27.	0.25	5
27.	0.75	1
27.	1.25	5
27.	1.75	1
27.	2.25	8
27.	2.75	3
27.	3.25	7
27.	3.75	4
27.	4.25	8
27.	4.75	6
27.	5.25	3
27.	5.75	3
29.	0.25	8
29.	0.75	2
29.	1.25	3
29.	1.75	4
29.	2.25	2
29.	2.75	5
29.	3.25	3
29.	3.75	2
29.	4.25	2
29.	4.75	0
29.	5.25	3
29.	5.75	4
