1.	0.25	0
1.	0.75	0
1.	1.25	0
1.	1.75	0
1.	2.25	0
1.	2.75	0
1.	3.25	0
1.	3.75	0
1.	4.25	0
1.	4.75	0
1.	5.25	0
1.	5.75	0
1.	6.25	0
1.	6.75	0
1.	7.25	0
1.	7.75	0
1.	8.25	0
1.	8.75	0
1.	9.25	0
1.	9.75	0
1.	10.25	0
1.	10.75	0
1.	11.25	0
1.	11.75	0
3.	0.25	0
3.	0.75	0
3.	1.25	0
3.	1.75	0
3.	2.25	0
3.	2.75	0
3.	3.25	0
3.	3.75	0
3.	4.25	0
3.	4.75	0
3.	5.25	0
3.	5.75	0
3.	6.25	0
3.	6.75	0
3.	7.25	0
3.	7.75	0
3.	8.25	0
3.	8.75	0
3.	9.25	0
3.	9.75	0
3.	10.25	1
3.	10.75	0
3.	11.25	0
3.	11.75	0
5.	0.25	0
5.	0.75	0
5.	1.25	0
5.	1.75	0
5.	2.25	0
5.	2.75	0
5.	3.25	0
5.	3.75	0
5.	4.25	0
5.	4.75	0
5.	5.25	0
5.	5.75	0
5.	6.25	0
5.	6.75	0
5.	7.25	0
5.	7.75	0
5.	8.25	0
5.	8.75	1
5.	9.25	0
5.	9.75	0
5.	10.25	0
5.	10.75	0
5.	11.25	0
5.	11.75	0
7.	0.25	0
7.	0.75	2
7.	1.25	3
7.	1.75	1
7.	2.25	0
7.	2.75	4
7.	3.25	3
7.	3.75	0
7.	4.25	0
7.	4.75	0
7.	5.25	3
7.	5.75	0
7.	6.25	4
7.	6.75	0
7.	7.25	0
7.	7.75	1
7.	8.25	0
7.	8.75	1
7.	9.25	0
7.	9.75	0
7.	10.25	1
7.	10.75	0
7.	11.25	3
7.	11.75	0
9.	0.25	8
9.	0.75	3
9.	1.25	2
9.	1.75	4
9.	2.25	1
9.	2.75	0
9.	3.25	1
9.	3.75	1
9.	4.25	3
9.	4.75	2
9.	5.25	3
9.	5.75	1
9.	6.25	0
9.	6.75	0
9.	7.25	2
9.	7.75	3
9.	8.25	1
9.	8.75	2
9.	9.25	2
9.	9.75	0
9.	10.25	1
9.	10.75	2
9.	11.25	0
9.	11.75	7
11.	0.25	2
11.	0.75	4
11.	1.25	1
11.	1.75	1
11.	2.25	6
11.	2.75	3
11.	3.25	4
11.	3.75	4
11.	4.25	5
11.	4.75	1
11.	5.25	6
11.	5.75	2
11.	6.25	1
11.	6.75	3
11.	7.25	1
11.	7.75	0
11.	8.25	4
11.	8.75	3
11.	9.25	1
11.	9.75	2
11.	10.25	2
11.	10.75	4
11.	11.25	0
11.	11.75	2
13.	0.25	8
13.	0.75	3
13.	1.25	5
13.	1.75	2
13.	2.25	3
13.	2.75	4
13.	3.25	3
13.	3.75	0
13.	4.25	5
13.	4.75	2
13.	5.25	0
13.	5.75	1
13.	6.25	2
13.	6.75	2
13.	7.25	1
13.	7.75	3
13.	8.25	1
13.	8.75	2
13.	9.25	0
13.	9.75	2
13.	10.25	2
13.	10.75	2
13.	11.25	3
13.	11.75	4
15.	0.25	2
15.	0.75	0
15.	1.25	1
15.	1.75	2
15.	2.25	3
15.	2.75	0
15.	3.25	1
15.	3.75	4
15.	4.25	3
15.	4.75	0
15.	5.25	1
15.	5.75	1
15.	6.25	2
15.	6.75	1
15.	7.25	2
15.	7.75	2
15.	8.25	1
15.	8.75	1
15.	9.25	4
15.	9.75	1
15.	10.25	0
15.	10.75	4
15.	11.25	4
15.	11.75	0
17.	0.25	1
17.	0.75	1
17.	1.25	1
17.	1.75	1
17.	2.25	1
17.	2.75	2
17.	3.25	0
17.	3.75	2
17.	4.25	0
17.	4.75	0
17.	5.25	2
17.	5.75	0
17.	6.25	0
17.	6.75	0
17.	7.25	2
17.	7.75	0
17.	8.25	1
17.	8.75	0
17.	9.25	2
17.	9.75	0
17.	10.25	1
17.	10.75	1
17.	11.25	3
17.	11.75	3
19.	0.25	1
19.	0.75	2
19.	1.25	2
19.	1.75	0
19.	2.25	1
19.	2.75	0
19.	3.25	2
19.	3.75	0
19.	4.25	0
19.	4.75	0
19.	5.25	1
19.	5.75	2
19.	6.25	2
19.	6.75	0
19.	7.25	0
19.	7.75	0
19.	8.25	0
19.	8.75	0
19.	9.25	1
19.	9.75	0
19.	10.25	0
19.	10.75	3
19.	11.25	1
19.	11.75	0
21.	0.25	3
21.	0.75	0
21.	1.25	2
21.	1.75	1
21.	2.25	0
21.	2.75	1
21.	3.25	0
21.	3.75	1
21.	4.25	1
21.	4.75	0
21.	5.25	2
21.	5.75	1
21.	6.25	2
21.	6.75	0
21.	7.25	1
21.	7.75	1
21.	8.25	0
21.	8.75	0
21.	9.25	0
21.	9.75	1
21.	10.25	0
21.	10.75	0
21.	11.25	0
21.	11.75	1
23.	0.25	0
23.	0.75	1
23.	1.25	1
23.	1.75	0
23.	2.25	1
23.	2.75	0
23.	3.25	1
23.	3.75	1
23.	4.25	0
23.	4.75	0
23.	5.25	0
23.	5.75	0
23.	6.25	1
23.	6.75	0
23.	7.25	0
23.	7.75	1
23.	8.25	1
23.	8.75	0
23.	9.25	0
23.	9.75	2
23.	10.25	1
23.	10.75	0
23.	11.25	0
23.	11.75	1
25.	0.25	1
25.	0.75	2
25.	1.25	0
25.	1.75	0
25.	2.25	1
25.	2.75	2
25.	3.25	1
25.	3.75	0
25.	4.25	0
25.	4.75	1
25.	5.25	1
25.	5.75	1
25.	6.25	0
25.	6.75	1
25.	7.25	1
25.	7.75	0
25.	8.25	1
25.	8.75	1
25.	9.25	0
25.	9.75	0
25.	10.25	0
25.	10.75	0
25.	11.25	0
25.	11.75	3
27.	0.25	1
27.	0.75	0
27.	1.25	0
27.	1.75	0
27.	2.25	1
27.	2.75	1
27.	3.25	1
27.	3.75	1
27.	4.25	1
27.	4.75	2
27.	5.25	0
27.	5.75	1
27.	6.25	2
27.	6.75	1
27.	7.25	0
27.	7.75	1
27.	8.25	1
27.	8.75	0
27.	9.25	1
27.	9.75	0
27.	10.25	0
27.	10.75	0
27.	11.25	1
27.	11.75	0
29.	0.25	4
29.	0.75	0
29.	1.25	1
29.	1.75	1
29.	2.25	0
29.	2.75	1
29.	3.25	1
29.	3.75	0
29.	4.25	1
29.	4.75	0
29.	5.25	2
29.	5.75	0
29.	6.25	0
29.	6.75	1
29.	7.25	0
29.	7.75	0
29.	8.25	0
29.	8.75	0
29.	9.25	0
29.	9.75	0
29.	10.25	0
29.	10.75	0
29.	11.25	0
29.	11.75	1
31.	0.25	1
31.	0.75	1
31.	1.25	2
31.	1.75	0
31.	2.25	1
31.	2.75	1
31.	3.25	0
31.	3.75	0
31.	4.25	1
31.	4.75	0
31.	5.25	2
31.	5.75	1
31.	6.25	0
31.	6.75	0
31.	7.25	1
31.	7.75	2
31.	8.25	0
31.	8.75	0
31.	9.25	0
31.	9.75	1
31.	10.25	2
31.	10.75	2
31.	11.25	2
31.	11.75	1
33.	0.25	0
33.	0.75	0
33.	1.25	0
33.	1.75	1
33.	2.25	0
33.	2.75	2
33.	3.25	2
33.	3.75	2
33.	4.25	0
33.	4.75	0
33.	5.25	0
33.	5.75	0
33.	6.25	2
33.	6.75	1
33.	7.25	0
33.	7.75	1
33.	8.25	1
33.	8.75	0
33.	9.25	0
33.	9.75	1
33.	10.25	1
33.	10.75	1
33.	11.25	1
33.	11.75	0
35.	0.25	2
35.	0.75	1
35.	1.25	1
35.	1.75	0
35.	2.25	0
35.	2.75	2
35.	3.25	0
35.	3.75	0
35.	4.25	0
35.	4.75	0
35.	5.25	0
35.	5.75	0
35.	6.25	0
35.	6.75	1
35.	7.25	0
35.	7.75	0
35.	8.25	1
35.	8.75	1
35.	9.25	1
35.	9.75	0
35.	10.25	0
35.	10.75	1
35.	11.25	2
35.	11.75	0
37.	0.25	2
37.	0.75	3
37.	1.25	0
37.	1.75	0
37.	2.25	1
37.	2.75	1
37.	3.25	0
37.	3.75	4
37.	4.25	0
37.	4.75	1
37.	5.25	0
37.	5.75	2
37.	6.25	1
37.	6.75	2
37.	7.25	0
37.	7.75	1
37.	8.25	1
37.	8.75	1
37.	9.25	0
37.	9.75	0
37.	10.25	0
37.	10.75	0
37.	11.25	1
37.	11.75	1
39.	0.25	0
39.	0.75	0
39.	1.25	1
39.	1.75	1
39.	2.25	0
39.	2.75	1
39.	3.25	2
39.	3.75	0
39.	4.25	0
39.	4.75	1
39.	5.25	0
39.	5.75	0
39.	6.25	1
39.	6.75	0
39.	7.25	0
39.	7.75	0
39.	8.25	1
39.	8.75	1
39.	9.25	0
39.	9.75	1
39.	10.25	0
39.	10.75	0
39.	11.25	0
39.	11.75	0
41.	0.25	1
41.	0.75	0
41.	1.25	0
41.	1.75	3
41.	2.25	1
41.	2.75	0
41.	3.25	0
41.	3.75	1
41.	4.25	3
41.	4.75	1
41.	5.25	2
41.	5.75	1
41.	6.25	0
41.	6.75	0
41.	7.25	1
41.	7.75	0
41.	8.25	1
41.	8.75	0
41.	9.25	0
41.	9.75	1
41.	10.25	1
41.	10.75	1
41.	11.25	0
41.	11.75	0
43.	0.25	1
43.	0.75	0
43.	1.25	1
43.	1.75	1
43.	2.25	0
43.	2.75	0
43.	3.25	2
43.	3.75	0
43.	4.25	0
43.	4.75	0
43.	5.25	0
43.	5.75	2
43.	6.25	1
43.	6.75	0
43.	7.25	0
43.	7.75	0
43.	8.25	1
43.	8.75	0
43.	9.25	1
43.	9.75	0
43.	10.25	0
43.	10.75	0
43.	11.25	0
43.	11.75	1
45.	0.25	1
45.	0.75	2
45.	1.25	0
45.	1.75	0
45.	2.25	0
45.	2.75	2
45.	3.25	0
45.	3.75	1
45.	4.25	0
45.	4.75	0
45.	5.25	0
45.	5.75	0
45.	6.25	0
45.	6.75	0
45.	7.25	0
45.	7.75	1
45.	8.25	1
45.	8.75	1
45.	9.25	1
45.	9.75	0
45.	10.25	2
45.	10.75	1
45.	11.25	0
45.	11.75	0
47.	0.25	2
47.	0.75	1
47.	1.25	1
47.	1.75	1
47.	2.25	0
47.	2.75	0
47.	3.25	1
47.	3.75	0
47.	4.25	0
47.	4.75	3
47.	5.25	1
47.	5.75	0
47.	6.25	0
47.	6.75	0
47.	7.25	0
47.	7.75	0
47.	8.25	0
47.	8.75	0
47.	9.25	0
47.	9.75	0
47.	10.25	1
47.	10.75	0
47.	11.25	0
