7	0.25	3.3382716049382717
7	0.75	3.2098765432098766
7	1.25	2.311111111111111
7	1.75	1.797530864197531
7	2.25	2.5037037037037035
7	2.75	2.3753086419753084
7	3.25	1.7333333333333334
7	3.75	1.7333333333333334
7	4.25	2.1827160493827162
7	4.75	1.219753086419753
7	5.25	2.1185185185185187
7	5.75	1.4765432098765432
9	0.25	6.548148148148148
9	0.75	6.296296296296297
9	1.25	4.533333333333333
9	1.75	3.525925925925926
9	2.25	4.911111111111111
9	2.75	4.659259259259259
9	3.25	3.4
9	3.75	3.4
9	4.25	4.281481481481482
9	4.75	2.3925925925925924
9	5.25	4.155555555555556
9	5.75	2.8962962962962964
11	0.25	8.602469135802469
11	0.75	8.271604938271604
11	1.25	5.955555555555556
11	1.75	4.632098765432099
11	2.25	6.451851851851852
11	2.75	6.120987654320988
11	3.25	4.466666666666667
11	3.75	4.466666666666667
11	4.25	5.624691358024691
11	4.75	3.1432098765432097
11	5.25	5.45925925925926
11	5.75	3.8049382716049385
13	0.25	6.291358024691358
13	0.75	6.049382716049383
13	1.25	4.355555555555555
13	1.75	3.387654320987654
13	2.25	4.718518518518518
13	2.75	4.476543209876543
13	3.25	3.2666666666666666
13	3.75	3.2666666666666666
13	4.25	4.11358024691358
13	4.75	2.2987654320987656
13	5.25	3.9925925925925925
13	5.75	2.782716049382716
15	0.25	5.007407407407407
15	0.75	4.814814814814815
15	1.25	3.466666666666667
15	1.75	2.696296296296296
15	2.25	3.7555555555555555
15	2.75	3.562962962962963
15	3.25	2.6
15	3.75	2.6
15	4.25	3.274074074074074
15	4.75	1.8296296296296297
15	5.25	3.1777777777777776
15	5.75	2.214814814814815
17	0.25	4.108641975308642
17	0.75	3.950617283950617
17	1.25	2.8444444444444446
17	1.75	2.2123456790123455
17	2.25	3.0814814814814815
17	2.75	2.9234567901234567
17	3.25	2.1333333333333333
17	3.75	2.1333333333333333
17	4.25	2.68641975308642
17	4.75	1.5012345679012347
17	5.25	2.6074074074074076
17	5.75	1.817283950617284
19	0.25	3.8518518518518516
19	0.75	3.7037037037037037
19	1.25	2.6666666666666665
19	1.75	2.074074074074074
19	2.25	2.888888888888889
19	2.75	2.740740740740741
19	3.25	2.
19	3.75	2.
19	4.25	2.5185185185185186
19	4.75	1.4074074074074074
19	5.25	2.4444444444444446
19	5.75	1.7037037037037037
21	0.25	2.9530864197530864
21	0.75	2.8395061728395063
21	1.25	2.0444444444444443
21	1.75	1.5901234567901235
21	2.25	2.214814814814815
21	2.75	2.1012345679012348
21	3.25	1.5333333333333334
21	3.75	1.5333333333333334
21	4.25	1.9308641975308642
21	4.75	1.0790123456790124
21	5.25	1.874074074074074
21	5.75	1.306172839506173
23	0.25	2.696296296296296
23	0.75	2.5925925925925926
23	1.25	1.8666666666666667
23	1.75	1.451851851851852
23	2.25	2.022222222222222
23	2.75	1.9185185185185185
23	3.25	1.4
23	3.75	1.4
23	4.25	1.762962962962963
23	4.75	0.9851851851851852
23	5.25	1.711111111111111
23	5.75	1.1925925925925926
25	0.25	2.696296296296296
25	0.75	2.5925925925925926
25	1.25	1.8666666666666667
25	1.75	1.451851851851852
25	2.25	2.022222222222222
25	2.75	1.9185185185185185
25	3.25	1.4
25	3.75	1.4
25	4.25	1.762962962962963
25	4.75	0.9851851851851852
25	5.25	1.711111111111111
25	5.75	1.1925925925925926
27	0.25	3.723456790123457
27	0.75	3.580246913580247
27	1.25	2.577777777777778
27	1.75	2.004938271604938
27	2.25	2.7925925925925927
27	2.75	2.6493827160493826
27	3.25	1.9333333333333333
27	3.75	1.9333333333333333
27	4.25	2.434567901234568
27	4.75	1.3604938271604938
27	5.25	2.362962962962963
27	5.75	1.6469135802469135
29	0.25	2.1827160493827162
29	0.75	2.0987654320987654
29	1.25	1.511111111111111
29	1.75	1.1753086419753087
29	2.25	1.637037037037037
29	2.75	1.5530864197530865
29	3.25	1.1333333333333333
29	3.75	1.1333333333333333
29	4.25	1.4271604938271605
29	4.75	0.7975308641975308
29	5.25	1.385185185185185
29	5.75	0.9654320987654321
